"","1","2","3","4","5"
"third",0.00232726376407839,1.93037311024053e-13,2.80674370514408e-13,2.31480655849309e-21,3.84036060628986e-23
"this",4.94379086173592e-23,2.80234810896864e-23,0.000664808617653824,1.78729504925051e-13,0.0336282599803973
"this.",9.99519547835074e-77,3.64337556363157e-77,1.67824932249038e-76,0.000583364591086218,3.15230929016475e-78
"this?",1.97969905168439e-74,1.28389343743702e-78,0.000565211927899311,4.64020310483002e-78,2.20809780638247e-78
"thiss.",5.84153415173341e-81,1.95418174789785e-81,1.65517548444177e-80,0.000583364591086218,8.20577216153294e-23
"thnx",1.21546082917236e-72,6.17817247317092e-72,0.000565211927899311,7.37344719365867e-74,3.55952275358032e-73
"thnx...for",0.000581815941132149,2.09936360928688e-95,3.72504745340412e-91,2.82076992328979e-95,1.59090166478491e-97
"those",9.59816537117558e-90,6.95948602560931e-88,0.00056521192789931,7.47042745705001e-19,3.15935783006542e-88
"though",0.00116363188219607,4.47227371112469e-26,6.62840583748791e-14,2.71745086184126e-70,7.40054350704121e-19
"thought",0.000581815940613077,6.21262704525419e-13,2.69363763668322e-74,1.01337696832049e-73,3.38740318709984e-74
"three",2.17792733296996e-78,1.39206876619983e-87,0.00226084771157121,1.20644959810811e-88,2.7258873271839e-14
"thsnks",2.81550969356931e-71,4.61091025516267e-72,0.000565211927899311,6.51813157485649e-72,1.89782167205249e-71
"tht",2.59834222452046e-84,8.68631470181896e-85,0.00282605963949656,5.71908585486406e-84,3.376007623915e-25
"time",0.00116362736454464,1.26561233254934e-75,0.000134948294202311,2.02572529189347e-21,0.00459310026222455
"toast",1.58656534309278e-73,7.48760811962489e-74,0.00113042385567448,1.28125009403462e-13,1.56804845884906e-74
"toast!",1.16290231323119e-72,1.90760438850195e-72,0.000565211927899311,1.31212050470875e-73,3.9972441695704e-74
"toast!!!",4.00299388728219e-69,9.09160674797554e-79,2.06479605812262e-20,0.000583364591086218,1.62019366762012e-77
"today,",0.00814542317585007,9.08400257433846e-106,7.18918415128879e-109,5.15109088193482e-105,1.70818120429995e-107
"together",6.31810904395414e-13,2.72106359495212e-12,0.00169563578087543,1.33211404342838e-16,1.26649478292054e-20
"told",1.01290071692267e-77,0.000696360077296356,1.14130086225116e-17,1.91866997989749e-78,3.31710734188462e-79
"too",8.57297118313381e-70,1.02920958930941e-16,0.00169563578369785,2.42740970090863e-69,2.24879392429924e-68
"too!",4.62399129167736e-70,1.26002289130575e-17,0.00113042385579861,2.58544131997504e-25,1.17297976420941e-20
"took",3.35476858048248e-86,2.44576078708762e-86,0.00113042385579862,7.75089215929366e-85,1.50175537401948e-87
"top",0.000581815941132149,6.47294544840091e-92,4.98449660477282e-98,1.81780313251513e-97,3.9686629704145e-28
"topic",3.08284159824698e-77,5.63533374599098e-79,1.27978269639538e-79,6.25842658337956e-79,0.000591798975556793
"touch",5.28162676301932e-90,1.30878359255315e-29,5.17661615060847e-93,0.000583364591086218,1.22689492897805e-92
"tought",2.50815298947368e-81,1.10189976189752e-79,0.000565211927899311,9.4123293669062e-80,1.54545531961786e-80
"travel",1.32636463996768e-95,1.43687841754125e-40,2.51504220456129e-101,0.00233345836434487,2.3172755949109e-44
"try",0.00179298227367188,4.91711877457836e-39,8.76761798252616e-25,0.00228579738913426,2.48627923132599e-39
"tube",0.000648634546538048,1.58391592109383e-25,1.40935159022833e-84,0.00459992026870325,1.65704926397893e-47
"turn",0.00173715684601908,7.04513299096158e-71,1.88265394201435e-79,8.31304590596615e-06,6.70343866470246e-23
"turned",0.000581815941132149,4.73787513723547e-86,1.03122828313898e-84,4.21658378041317e-80,3.29338037743215e-86
"turns",1.63224962563972e-95,4.12555578292765e-21,2.9749069768057e-37,0.000583364591086218,7.9875706596026e-96
"tutor",0.00174544782333135,8.01883247017858e-80,2.57028748171898e-75,6.52661326550449e-14,1.76020025314347e-34
"tutor!!!",6.87973916307184e-75,4.87572489323369e-76,0.000565211927899311,1.11471415332802e-77,3.57481637141499e-75
"twalkinq",2.09425988211213e-80,1.37942082360139e-72,2.85520571421213e-27,0.000583364591086218,2.55557559840058e-82
"twice",3.9958012915132e-81,2.59159018838399e-81,1.02548964898605e-74,0.000583364591086218,3.25687177744386e-83
"two",0.00814542317585007,8.10858279008052e-80,4.07099423196723e-89,2.79778665874643e-90,6.28442405335703e-68
"two<",1.12751929837161e-13,5.17584321329305e-75,0.000565211927789777,1.89630308492909e-76,5.43793529263773e-75
"tyhay",1.12304318698898e-76,1.79489884031753e-76,1.91909414773746e-76,0.000583364591086218,2.64610932835627e-78
"type",0.00174544782339645,7.08380299091386e-86,9.28142420848855e-87,4.0810766981819e-28,5.12170445425036e-33
"typein",0.000561286497039143,9.02723151081572e-74,9.61711548143798e-67,2.05840883892581e-05,4.00727001011507e-68
"typewriter",0.000581815941132149,9.30595294511064e-93,3.04000066575757e-99,5.15039606366535e-98,2.38958464044246e-29
"typin",0.000581815941131968,9.56797385352981e-90,4.50429899938801e-90,1.80925796311266e-16,1.84809643437394e-30
"typinh",0.000581815941132149,3.60191687924974e-83,1.21204158146217e-79,9.11144095865503e-83,3.05132349058755e-82
"u???",2.7822556505542e-63,3.33268341540438e-64,0.000565211927899311,8.98580946084215e-64,5.86200013692639e-65
"umm",1.36978532724879e-10,1.57337383090836e-25,0.00113042372272922,6.68105769718959e-86,4.30834848291603e-24
"umm...im",7.08490332895495e-71,2.30459515031026e-77,0.000565211927899311,8.82409267338654e-76,4.90322240039901e-78
"understand",5.42170516623526e-70,6.32309685006287e-21,0.00158917139833886,0.000693248246339345,2.62800596218101e-70
"understand.",1.47604546566837e-72,6.49863027533155e-72,1.47975149322817e-74,0.000583364591086218,6.66298958149196e-74
"understood",7.16687105649213e-46,1.05796711918278e-94,0.00791296699059036,3.76522572999943e-99,7.39985778245036e-95
"unknown",0.000581815941132149,4.93219650901943e-70,2.94156258385472e-69,7.88143450468202e-69,1.12938887089667e-71
"us!!!",0.000581815941132149,1.64137014926203e-81,3.69110551957005e-81,3.27186703432834e-81,2.52775003378233e-82
"used",0.00814542317585007,6.6294456813409e-106,1.1625847653087e-107,3.81695943049093e-105,4.53258538366321e-108
"using",0.0011636318822643,2.16474342344964e-93,4.25366405908565e-97,4.17513687128817e-97,1.44322314354868e-31
"very",1.96591334836501e-74,2.62053458896691e-12,1.75738673626109e-74,1.66473739819602e-73,0.000591798973329741
"videeooo",5.66583944023419e-16,3.96253492785037e-78,6.68244839600701e-79,0.000583364591085649,4.88766689745536e-19
"video",3.13827254322373e-22,1.30317651923424e-24,0.0287866239182988,3.35610899015182e-08,0.0195703597498599
"video!?",1.80384781626043e-75,1.78883097509556e-76,2.05644273880395e-76,3.9647637583993e-73,0.000591798975556793
"video""",9.32943239038942e-89,3.51704038193031e-88,0.000565211927899311,1.23712079386325e-87,1.98097062750546e-89
"video,",0.00865082428154908,6.08331737080328e-80,0.000639446017070598,2.2932878570895e-35,9.61208809812011e-77
"video.",1.85867253063723e-88,3.83865592129658e-28,0.000565211927899311,3.52189554215081e-79,2.39325601580654e-90
"video?",1.99976627580248e-78,5.30514569564731e-20,0.00226084771159724,1.56213157999039e-77,7.87360417146784e-76
"video?????",0.000581815941132149,3.24012630123013e-83,3.4296808562776e-84,3.19494285705226e-83,3.24065828322502e-85
"videos",1.51461043898025e-87,2.68189183800055e-82,0.00904339084638898,1.29627973918942e-39,2.6824862711978e-90
"viseo",4.06765317959581e-84,3.78347238370369e-84,0.000565211927899311,2.8764594165426e-84,1.2806871241718e-84
"wacth",4.96703954867958e-74,1.74498527013928e-75,0.000565211927899311,1.66803489986266e-72,4.46377850916163e-73
"waht",0.000581815941132149,5.03363097834587e-80,2.93246965647534e-79,3.12065984282958e-19,8.39765856022279e-82
"waight'",1.80229170274309e-72,1.03162480054759e-72,2.26754737385845e-72,0.00116672918217244,9.76814682858956e-75
"wait",0.00276543771778764,6.09280069423963e-09,0.00126996160554821,7.67841651238299e-13,1.03899971841903e-20
"wait,",0.000581815941125702,7.71661890674741e-15,1.71452197212577e-82,1.50794294685915e-80,4.98707465271019e-83
"wanna",7.98346676301683e-73,2.39155800745754e-72,0.000565211927899311,1.6226583699305e-73,5.04771660057874e-74
"want",5.04750090540513e-20,2.76466885240958e-71,1.1872100561665e-14,2.42688704360615e-14,0.00177539692663333
"was",0.000138639227873578,0.0527455909277764,8.37424215722808e-11,9.91979957766618e-06,1.94019320042989e-34
"wasnt",1.06735043792081e-73,1.15666761344082e-11,0.000565211913084202,5.60112062305725e-12,2.46194265573719e-73
"wat",0.00407271830574065,5.97678916458485e-11,0.00226084113698481,1.74423444670176e-18,5.8951066593717e-32
"watch",1.10557626981554e-10,5.27890846927421e-47,0.0356083513502541,7.67853623785053e-35,2.03554334489575e-30
"watched",3.86275664161818e-07,3.03314342648056e-33,0.0016952605316682,4.89403427603658e-76,4.65947456744623e-76
"watching",1.16287297146455e-78,1.39984539419445e-24,0.00395648349529518,1.15936431154642e-75,5.39844574086289e-79
"water",3.43543557905165e-22,2.18959820745862e-39,2.34917438716608e-56,0.045502438104725,4.17160963805434e-46
"water,",4.46466272834974e-10,1.03486905296439e-87,5.75016664997961e-91,0.000583364143431562,1.05676823424879e-83
"water.",3.46409096600197e-99,4.33831485794534e-59,1.15941189132141e-97,0.00875046886629327,1.03663990067376e-98
"water...",1.07253480157973e-87,3.03419327993601e-25,0.000565211927899311,2.56669728278181e-88,5.83498239583992e-90
"water....okay",1.68131292693514e-81,4.34186809570839e-12,0.000565211919663944,4.86252774131742e-12,6.41830455203808e-90
"water?",2.12240961021371e-72,1.08745757004507e-22,1.9198340734438e-21,0.000583364452992037,1.40090770168234e-10
"waterr",1.34635894732429e-79,6.25670770887549e-19,3.61022156180838e-95,0.000583364591086217,4.70486536289603e-92
"watever",6.73890953219085e-63,6.34357313939022e-63,0.000565211927899311,5.21706331193417e-64,7.84911521917796e-65
"wats",1.57323634841638e-18,3.07782940854421e-72,0.00226084707899748,6.52916080703265e-10,6.19040922325998e-16
"wattup",0.000581815941132149,2.74305311534826e-63,2.33526060876129e-64,9.52004433884354e-64,7.3166626223564e-65
"way",0.0011636292740506,2.63014403971172e-31,0.000565209824750021,4.78585133291026e-09,3.09309566530884e-31
"we're",0.000581815941132149,3.1902948549416e-84,1.53894876005759e-82,1.6471621410412e-83,9.20311142535501e-87
"weigh",5.12037683014217e-12,3.3532519499388e-79,0.00056521192292506,5.96902259043365e-79,1.28171020826114e-18
"weighed",0.000581788128365441,1.54846854316765e-80,2.43857561832354e-81,2.78867974055698e-08,2.84624570064778e-81
"weighht",1.36862197111449e-77,3.7173857286511e-77,0.000565211927899311,5.35338667756948e-77,1.13878320715653e-78
"weight",1.51550083546806e-17,5.88036389680714e-19,1.24658080778338e-19,0.0122506564128106,1.2367538311328e-24
"weighto=or",1.36391951668462e-66,1.11805095182192e-22,6.9440040253127e-82,0.000583364591086218,1.08693759265081e-83
"weights",0.000581815941132149,7.95437453335933e-97,1.29835179422082e-92,1.03291450074659e-95,7.89976272333452e-99
"weigtt",2.92297230055775e-93,4.61343424083266e-92,1.81846531155193e-98,0.000583364591086218,7.74221345201353e-99
"weird",1.40163964611647e-74,6.91887301780586e-19,1.09756010449925e-74,0.00116672918217205,3.95872557443955e-16
"well",3.26892360282579e-23,2.96879562487532e-17,0.00557711177126929,0.000660780660044822,4.28039928852941e-10
"well.",0.000581815941132149,4.93258956413907e-86,1.28238366136162e-85,5.03817752100688e-87,2.85670063870911e-86
"wer",3.45646174232859e-81,8.6375384631421e-82,0.000565211927899311,8.10778562330683e-82,9.05854962078315e-82
"were",0.00232726376375094,1.646139393747e-30,7.55463812335716e-13,4.00034847116121e-33,5.89364066803641e-77
"what",0.0197959255863903,0.0305981517943713,0.0152679891727847,4.20965127076283e-12,0.0881914428940275
"what're",0.000581815941132149,2.50416625611903e-99,2.83788263755494e-39,4.52283158808351e-20,1.70851112270473e-105
"what's",0.000581815447000903,1.11102683141309e-76,0.000565212407928869,4.46622425768121e-17,1.71636115741915e-78
"what?",1.53649710843812e-16,2.40086839017969e-65,2.74752276188279e-66,0.0017500937732585,6.79547627073456e-67
"whatever.",0.000581815941132149,6.90595964793487e-82,3.78908611925814e-21,2.81069500127768e-82,1.03502980622527e-82
"whats",5.10842878648781e-13,5.11772413913376e-34,0.00226084771106883,3.31780633527018e-14,4.70796822139132e-75
"when",0.00994601073232776,0.034055155356002,5.87717672434412e-28,2.85733660118879e-07,1.29233947898498e-07
"where",5.66128731475913e-90,4.47163559998968e-18,2.80226567547861e-19,5.80826651480634e-90,0.00887698463335189
"whether",1.03080312238997e-115,0.00974904108214918,1.40296357866512e-115,4.11692964102954e-114,5.84095767320025e-115
"which",4.90500013694065e-85,0.0208908270168252,0.0084781588720117,1.22378781351151e-26,4.6412413288765e-87
"while",3.48086123072111e-82,2.42241111233906e-84,0.000565211927899311,1.24429247509007e-82,8.15051013415816e-86
"who",3.87318271986367e-28,4.23984446932154e-30,0.025434536755469,4.03762443562621e-21,9.75554800902317e-23
"who's",0.000581815941132149,4.9127808843774e-73,4.76204606104825e-75,1.40628923110538e-74,9.47090666731643e-75
"whois",7.22421920666469e-73,1.10628273953888e-72,0.000565211927895993,2.22717619505355e-73,3.47368042317855e-15
"whole",2.24620059168683e-81,3.3528829813612e-84,0.000565211927899311,5.550092586236e-83,6.63166630384687e-84
"whos",6.54783325223988e-19,6.58467415790669e-66,0.00282605963949656,9.78700053983504e-67,7.38343052988007e-20
"wht",6.35892507218707e-77,5.71565222835811e-78,1.72670418217366e-75,0.00116672918217244,2.11969441849518e-78
"why",0.00357792999001663,1.5782332500953e-14,0.00212441610204298,5.3547316517596e-05,8.76735781304869e-19
"why.",1.97816049055792e-24,0.0104454011594455,7.57591908598128e-103,2.33567040610794e-43,7.31511849306476e-105
"why?",0.000581815941096212,5.81243208062335e-81,6.18370287942465e-64,3.60326903600549e-14,5.95013546418177e-85
"wieght",2.28623336868949e-88,1.71683012918279e-89,3.85117033884894e-90,0.000583364591086218,1.09821293653411e-91
"wight",2.52740490933782e-95,1.28322691526455e-20,1.7947754696055e-37,0.00116672918217244,6.02213870127272e-96
"wil",1.02977993543375e-71,6.29995237496746e-83,7.13185379054171e-84,0.00116672918217244,1.13291156937412e-19
"will",0.0390159029288419,6.91021821119747e-33,7.41832403320481e-28,0.0314673616101129,3.15294602882194e-10
"with",7.29580265160523e-26,0.0156877460600821,3.50391568402938e-24,0.0265266321766835,1.49620233125892e-26
"won't",3.53799611989868e-93,2.71852958648865e-94,0.00734775506269104,1.68758280435424e-94,2.10112888002513e-92
"wont",2.9663505831708e-81,3.95366571367781e-95,4.80453673918784e-93,0.000583364591086218,1.8562232320761e-29
"wooo",5.02466057558059e-12,4.80099749872488e-86,0.000565211923018046,4.07847487903978e-86,1.32655103387865e-77
"word",0.00174544782339645,1.04824194225083e-85,9.57182666652445e-28,2.06348313879272e-85,2.92019695235842e-25
"words",1.2152340403801e-75,0.00069636007729637,6.66928648183273e-76,4.35356223070458e-77,5.01361593887403e-71
"words.",3.36932826815801e-111,0.00974904108214918,2.58056140442058e-113,1.19974615362026e-112,2.05873809382041e-112
"words?",2.74944622062239e-82,0.00139272015459273,3.41770725543359e-87,6.66234942263072e-88,6.91720061525361e-18
"work",0.00232136980646946,2.9998322137566e-69,2.06249682692432e-13,5.90964610302759e-06,5.14030080554953e-21
"working",9.58717506658285e-84,1.02160116249739e-84,0.000565211927899311,4.80972101356294e-84,1.30055801496954e-84
"working?",1.89686801272485e-76,1.69668069666659e-77,0.000565211927899311,1.54548560506233e-78,2.80112544241678e-23
"worksheet.",0.0174544782339645,8.52798597045683e-75,3.19839231776986e-18,5.06727618747901e-88,1.65923862408885e-82
"worksheets.",0.00232720589168699,2.12011510918776e-87,6.37362061450005e-18,1.37374589497512e-87,5.88658473368459e-08
"world",4.2621501412715e-83,3.63832454349976e-83,0.00113042385579862,2.73732261099404e-81,2.20280332809898e-84
"would",4.6337718386129e-11,0.0308501086037826,9.60755385802723e-23,0.00681398514707959,0.00592838142535529
"would,",5.19114036739516e-56,7.50587933533769e-88,1.08490608595396e-83,0.000583364591086218,3.87406952662273e-87
"wouldn't",0.00102052735506535,1.4406548426548e-74,7.0500789463849e-07,0.00014275778568839,2.57173356895436e-20
"wouldnt",7.6147963703161e-17,8.40042776471459e-84,3.77816791074409e-85,0.00175009377325858,3.1338106377578e-82
"wow..lol",3.62797084316006e-63,3.63235879049818e-64,1.94335014922651e-65,4.66358412360684e-64,0.000591798975556793
"write",0.0215271809801436,1.46484779996947e-30,8.58853960348488e-09,1.45880978192267e-31,9.1954018471271e-13
"writethe",1.01152056556271e-79,5.06906361152198e-80,0.000565211927899311,7.49526236726954e-23,3.44175589700992e-81
"writing",0.00174544782339645,3.73902426266374e-83,1.30535456196751e-43,8.61849987021506e-26,3.93575827849092e-95
"written",3.20749851938871e-84,2.41648617325254e-84,2.58732512136143e-10,1.13684731268563e-83,0.000591798704653741
"wrong",5.94405798119127e-86,1.63182627495835e-37,0.000328531346897625,0.000827646538332549,8.44367251296988e-86
"wrong)",4.06375076053523e-115,0.00974904108214918,1.06000751177862e-115,9.45613373039693e-115,4.90065657938593e-115
"wrote",2.80649966363684e-76,4.74616272926123e-76,1.33581406186939e-13,0.00175009377312078,2.58740791774996e-21
"yea",7.28611018102022e-07,8.4657137722028e-12,4.24079551181791e-74,0.00233272780685266,6.56723223540561e-71
"yea,",0.000581815941132149,4.46773303948438e-82,9.89298468653952e-22,4.41494328679514e-82,1.2159037359729e-82
"yeaah,",6.52117370963866e-82,3.28105142650669e-19,2.22165150950481e-84,0.000583364591086218,8.51931922999351e-90
"yeah",0.00116363564140774,8.41090253390372e-26,0.00169563196839127,1.68691838974492e-10,4.21947199938677e-59
"yeah,",2.80462287761863e-73,6.53998755981577e-73,2.48007582227927e-70,0.00058336459107415,1.22423421840772e-14
"yeah.",4.34864374152745e-41,5.8850128718006e-26,1.3827953061582e-90,0.000583364591086218,2.92187148977626e-89
"yeah..weight",0.000581815938589029,1.83605198574785e-28,1.48482876788355e-82,2.54988833957468e-12,1.64041162409195e-89
"yellow",1.3212463451688e-08,4.35437382093311e-34,9.85806356361896e-22,0.00350017429888555,1.61354121766058e-26
"yene",0.00058181594113178,1.46087320742705e-77,6.46082790966379e-78,3.70159158310673e-16,6.56752148180986e-80
"yep",0.0011636318822643,1.28736654163241e-73,7.94897297290934e-76,6.82145125897071e-75,2.99083249458954e-75
"yes",3.20594963860509e-17,1.74116023291952e-17,5.85644656689095e-11,0.00291682289498569,4.01005613231603e-26
"yes.jk",1.17105847399286e-63,1.84398374810955e-62,0.000565211927899311,2.42840511181996e-63,1.88727826121789e-63
"yess",2.20121811156259e-69,7.09673741645755e-12,0.00113042385003844,9.32247957209821e-69,2.22739063148995e-69
"yessssssssss",1.95808849885776e-75,2.40866784302456e-76,0.000565211927899311,1.30804830363307e-75,3.90510431054307e-78
"yet",6.82459238480752e-20,6.46246354005124e-68,4.24938156162986e-06,0.00116234332508997,3.41110785477454e-25
"yet,",3.67936035666986e-76,3.83629218869706e-85,0.000565211927899311,7.79606668047585e-88,6.62151091600762e-88
"yet.",2.92916391817091e-83,1.3402314464743e-81,5.03981155904852e-82,8.806536718771e-85,0.0076933866822383
"yinz",1.05163864134685e-89,9.5510996024763e-89,0.000565211927899311,3.23562859392982e-88,1.57269573717852e-89
"you",0.0581181364452485,0.0415097248002084,0.0711137066861264,7.48538638014746e-16,0.0785209084014506
"you?^",9.95973464740575e-76,8.39571983703369e-74,0.000565211927899311,1.48808437072651e-75,6.88363147659494e-77
"your",0.0433803879560291,0.0230364671073055,0.012765000927427,1.38067938880659e-40,0.040700360689852
"youu",0.000581815941132149,3.71034759913146e-72,2.02913177328408e-73,9.04842536903648e-74,2.53543082289769e-74
"youu!!<3",3.96262508339945e-73,1.52772092547115e-73,0.000565211927899311,1.38458927599802e-73,1.68226597657571e-75
"yuee",6.66299983379685e-81,1.34870646463903e-73,1.99780391101706e-28,0.000583364591086218,1.88791555526253e-82
"yup",0.000581815941132149,1.11645464528289e-77,1.59735034019008e-78,9.25196102107749e-78,8.02246509957688e-79
